Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,sentiment_score,tweet_count,rsi,adx,sms_3,ADX,ATR
2022-01-11,326.7799987792969,334.6300048828125,325.2799987792969,334.3699951171875,334.3699951171875,16226800,META,0.20045202020202021,10.0,60.202899360600625,46.217064409650504,331.4100036621094,46.217064409650504,11.491716089152751
2022-01-12,335.17999267578125,336.3699951171875,330.0299987792969,333.260009765625,333.260009765625,14104900,META,0.16570972222222222,15.0,54.29169117690055,33.25079292289339,331.90000406901044,33.25079292289339,9.774476172065375
2022-01-13,334.9800109863281,335.6300048828125,325.760009765625,326.4800109863281,326.4800109863281,14797100,META,0.07540123456790124,9.0,28.58018524530998,34.01225552712704,331.37000528971356,34.01225552712704,9.806315820439417
2022-01-14,321.7900085449219,332.7300109863281,321.2099914550781,331.8999938964844,331.8999938964844,16868500,META,0.13607142857142857,15.0,54.44805365021339,41.553756556547704,330.5466715494792,41.553756556547704,10.377550390709612
2022-01-18,323.2900085449219,324.2099914550781,317.6400146484375,318.1499938964844,318.1499938964844,22645600,META,0.15925347222222222,16.0,22.893863061168908,50.60127472320439,325.50999959309894,50.60127472320439,11.671693343155367
2022-01-19,319.5799865722656,327.1000061035156,319.3299865722656,319.5899963378906,319.5899963378906,20814700,META,0.11720304232804234,15.0,29.32777671309306,42.437153266340324,323.2133280436198,42.437153266340324,10.764466297780663
2022-01-20,323.8999938964844,327.82000732421875,315.9800109863281,316.5599975585937,316.5599975585937,16925000,META,0.060701443001443,10.0,23.21403149350815,44.507788940887025,318.09999593098956,44.507788940887025,11.122976311150651
2022-01-21,314.8099975585937,318.3099975585937,303.0400085449219,303.1700134277344,303.1700134277344,28710700,META,0.10276191904803016,45.0,9.746268897201615,56.82009789099257,313.10666910807294,56.82009789099257,12.505313878657708
2022-01-24,297.8399963378906,309.5299987792969,289.010009765625,308.7099914550781,308.7099914550781,38878100,META,0.08607793009459677,30.0,33.639455008753764,68.1795287538219,309.48000081380206,68.1795287538219,15.176872256995765
2022-01-25,299.95001220703125,306.2300109863281,297.5799865722656,300.1499938964844,300.1499938964844,25108500,META,0.05394134402732286,27.0,20.847813636637465,75.75248266237479,304.00999959309894,75.75248266237479,13.827916465601342
2022-01-26,307.010009765625,307.510009765625,290.8500061035156,294.6300048828125,294.6300048828125,28348800,META,0.19766622996886155,19.0,15.24165594729176,81.87750760233415,301.163330078125,81.87750760233415,14.771945531104018
2022-01-27,297.75,301.7099914550781,294.260009765625,294.6400146484375,294.6400146484375,21629900,META,0.033416961826052735,22.0,15.303606710977899,85.96085756230705,296.4733378092448,85.96085756230705,12.331290917220386
2022-01-28,295.6199951171875,301.8999938964844,293.0299987792969,301.7099914550781,301.7099914550781,21871600,META,0.05688748688180507,22.0,52.26682913655155,88.93232153838743,296.9933369954427,88.93232153838743,11.177525650542757
2022-01-31,300.67999267578125,313.7900085449219,299.32000732421875,313.260009765625,313.260009765625,21579500,META,0.11294069264069265,25.0,76.9343786860872,69.79834526490721,303.2033386230469,69.79834526490721,12.275017507262879
2022-02-01,314.5599975585937,319.6600036621094,312.1199951171875,319.0,319.0,18023800,META,0.12111441798941798,42.0,83.3489441484517,64.44811055717332,311.3233337402344,64.44811055717332,10.696681186482545
2022-02-02,327.82000732421875,328.0,316.8699951171875,323.0,323.0,58458300,META,0.010562300494118675,165.0,87.09918612374938,67.1842454943713,318.4200032552083,67.1842454943713,10.841122418592528
2022-02-03,244.6499938964844,248.0,235.75,237.75999450683597,237.75999450683597,188119900,META,0.050538053280602326,426.0,10.622716298995089,69.85936321126827,293.2533315022786,69.85936321126827,36.310748279061684
2022-02-04,234.97000122070312,242.6100006103516,230.1100006103516,237.08999633789065,237.08999633789065,89342200,META,0.06588214478694535,154.0,10.513873949618262,72.3203176210049,265.9499969482422,72.3203176210049,28.373832186041124
2022-02-07,237.6999969482422,238.3000030517578,224.00999450683597,224.91000366210935,224.91000366210935,88613800,META,0.028820464221831408,64.0,8.217813673164159,74.85156423768787,233.25333150227866,74.85156423768787,23.679224305668033
2022-02-08,220.8500061035156,225.7700042724609,216.1499938964844,220.17999267578125,220.17999267578125,94729700,META,0.057052072477419696,72.0,7.290390976396434,77.77734338118067,227.3933308919271,77.77734338118067,18.992819662437523
2022-02-09,224.1999969482422,233.3699951171875,222.2100067138672,232.0,232.0,86563300,META,0.1328626310167008,43.0,34.850430481741476,66.78152077352262,225.69666544596353,66.78152077352262,17.058547255427097
2022-02-10,228.2700042724609,235.0,226.6999969482422,228.07000732421875,228.07000732421875,49310400,META,0.10777619448452781,12.0,30.35067698393853,56.37613680458213,226.75,56.37613680458213,14.13903252087067
2022-02-11,228.4600067138672,230.4199981689453,218.7700042724609,219.5500030517578,219.5500030517578,46156900,META,0.0651858029536601,26.0,21.37559944164543,56.255749436322674,226.54000345865884,56.255749436322674,13.309352979408581
2022-02-14,219.30999755859372,221.0,214.77999877929688,217.6999969482422,217.6999969482422,38184000,META,0.11021164021164022,15.0,19.49767836385194,59.00873902189928,221.7733357747396,59.00873902189928,10.946235726506762
2022-02-15,220.47000122070312,221.1499938964844,215.05999755859372,221.0,221.0,42685500,META,0.08241419294990725,28.0,34.81946453643071,60.252954360394824,219.41666666666666,60.252954360394824,9.327489263634735
2022-02-16,212.41000366210935,217.4600067138672,212.3600006103516,216.5399932861328,216.5399932861328,45817500,META,0.10265028161802356,31.0,25.125069809264872,63.88224508712978,218.413330078125,63.88224508712978,9.09832597230596
2022-02-17,214.0200042724609,217.5,207.16000366210935,207.7100067138672,207.7100067138672,38747500,META,0.10331248086929903,22.0,13.75339665045959,70.09581135208003,215.08333333333334,70.09581135208003,9.512216094167524
2022-02-18,209.38999938964844,210.75,205.17999267578125,206.16000366210935,206.16000366210935,37128400,META,0.13429213198234938,23.0,12.288883463169736,75.30924371647929,210.13666788736978,75.30924371647929,8.1981465041846
2022-02-22,202.33999633789065,207.47999572753903,200.05999755859372,202.0800018310547,202.0800018310547,39852400,META,0.1273971193415638,18.0,8.651472250046117,80.76406149103859,205.3166707356771,80.76406149103859,7.938763725771504
2022-02-23,204.16000366210935,206.94000244140625,198.0500030517578,198.4499969482422,198.4499969482422,44481400,META,0.035442948255448255,26.0,6.201687348325786,84.94700134081617,202.2300008138021,84.94700134081617,8.255842280397149
2022-02-24,191.05999755859372,208.3500061035156,190.22000122070312,207.6000061035156,207.6000061035156,49957200,META,-0.0034884559884559912,20.0,54.700813623116126,88.92807847059885,202.71000162760416,88.92807847059885,11.547229814535589
2022-02-25,204.94000244140625,211.32000732421875,203.17999267578125,210.47999572753903,210.47999572753903,37627600,META,0.10531004489337822,27.0,63.589312496731885,76.26740679761367,205.50999959309897,76.26740679761367,10.411491425836227
2022-02-28,207.67999267578125,213.1499938964844,206.8300018310547,211.02999877929688,211.02999877929688,34239800,META,0.11732804232804232,14.0,65.52699491498737,58.90061181305719,209.70333353678384,58.90061181305719,9.047658305700724
2022-03-01,209.8699951171875,211.75,202.22000122070312,203.4900054931641,203.4900054931641,27094900,META,0.2335858585858586,4.0,31.287712634897918,57.46747975043068,208.33333333333334,57.46747975043068,9.208438463566107
2022-03-02,204.77999877929688,209.1499938964844,202.0200042724609,208.1100006103516,208.1100006103516,29452100,META,0.10196252705627704,10.0,53.58057982594876,56.8972204989079,207.5433349609375,56.8972204989079,8.51562218371857
2022-03-03,209.0200042724609,209.0800018310547,201.4199981689453,202.97000122070312,202.97000122070312,27263500,META,0.06877834467120181,14.0,34.76025017520619,58.03261793635205,204.8566691080729,58.03261793635205,8.230416009848838
2022-03-04,202.3699951171875,205.88999938964844,198.7899932861328,200.05999755859372,200.05999755859372,32130900,META,0.0779587803500847,23.0,26.77383155058261,64.1251394884971,203.7133331298828,64.1251394884971,7.853612707737767
2022-03-07,200.7899932861328,200.88999938964844,187.27999877929688,187.47000122070312,187.47000122070312,38560600,META,-0.0018350168350168348,30.0,10.748006088502088,73.91821622160882,196.83333333333334,73.91821622160882,9.772408675275699
2022-03-08,187.8500061035156,196.6999969482422,186.1100006103516,190.2899932861328,190.2899932861328,37508100,META,0.17052849927849928,20.0,25.691779808482977,80.66267724817557,192.6066640218099,80.66267724817557,10.044937896147331
2022-03-09,195.7400054931641,199.1000061035156,193.9199981689453,198.5,198.5,31894700,META,0.06987218875787954,76.0,57.07675492373231,69.97321186887528,192.08666483561197,69.97321186887528,9.633296203225816
2022-03-10,194.83999633789065,196.27999877929688,191.07000732421875,195.2100067138672,195.2100067138672,24853000,META,0.12635674931129476,33.0,45.52012653641599,67.8977454838966,194.66666666666666,67.8977454838966,8.898861694077628
2022-03-11,192.63999938964844,193.55999755859372,186.6699981689453,187.6100006103516,187.6100006103516,34694500,META,0.07676767676767676,24.0,26.751558178511438,71.41657862501087,193.7733357747396,71.41657862501087,8.779243977692376
2022-03-14,187.02999877929688,192.2899932861328,185.82000732421875,186.6300048828125,186.6300048828125,31010500,META,0.2497520661157025,11.0,24.77570273519268,74.51793176102245,189.8166707356771,74.51793176102245,8.009491305766272
2022-03-15,190.8000030517578,192.27999877929688,185.91000366210935,192.02999877929688,192.02999877929688,31721700,META,0.16261065323565324,13.0,53.29055546905453,76.5855005183635,188.7566680908203,76.5855005183635,7.4629925762400235
2022-03-16,194.6999969482422,203.72999572753903,194.5200042724609,203.6300048828125,203.6300048828125,40640300,META,0.08177303791887125,18.0,78.97327040098354,70.007056186772,194.09666951497397,70.007056186772,8.8753273669074
2022-03-17,201.6999969482422,208.0399932861328,201.1100006103516,207.83999633789065,207.83999633789065,29499700,META,0.211140350877193,19.0,83.81725432521091,69.94516582778131,201.16666666666666,69.94516582778131,8.226882469865341
2022-03-18,206.6999969482422,216.8000030517578,206.0,216.4900054931641,216.4900054931641,52128000,META,0.157017860307334,19.0,90.53639903991929,74.71446325938122,209.32000223795572,74.71446325938122,9.084589330496165
2022-03-21,214.5,214.7100067138672,207.6300048828125,211.4900054931641,211.4900054931641,30142300,META,0.032158119658119655,13.0,66.57072009574343,77.89399488044783,211.94000244140628,77.89399488044783,9.009726423781308
2022-03-22,211.3699951171875,219.4600067138672,210.17999267578125,216.6499938964844,216.6499938964844,31998800,META,0.1855704299726039,23.0,76.28736476186423,81.94772042501928,214.87666829427087,81.94772042501928,9.099822295216184
2022-03-23,213.3300018310547,216.8000030517578,212.16000366210935,213.4600067138672,213.4600067138672,23717300,META,0.0996257215007215,11.0,60.09062829666784,84.65020412140025,213.86666870117188,84.65020412140025,7.613214660026944
2022-03-24,215.0,220.6699981689453,214.7899932861328,219.57000732421875,219.57000732421875,31502300,META,0.17603565416065414,12.0,75.21132475705514,87.78825680003096,216.56000264485678,87.78825680003096,7.478806925044005
2022-03-25,220.50999450683597,225.5,218.88999938964844,221.82000732421875,221.82000732421875,40039000,META,0.08498458393458394,25.0,79.50130785599015,90.73128324958839,218.28334045410156,90.73128324958839,7.189204820146524
2022-03-28,222.1300048828125,224.0399932861328,219.5399932861328,223.58999633789065,223.58999633789065,26224100,META,0.036707852332852335,9.0,82.97750760501091,92.69330088262666,221.66000366210938,92.69330088262666,6.292803213431017
2022-03-29,226.07000732421875,230.88999938964844,225.2899932861328,229.8600006103516,229.8600006103516,31417900,META,0.14738568722943723,24.0,91.0459197874004,94.6536025992326,225.09000142415366,94.6536025992326,6.628536492873273
2022-03-30,228.91000366210935,231.1499938964844,226.7100067138672,227.8500061035156,227.8500061035156,25588000,META,0.23981481481481481,9.0,74.14643402811694,95.97562449774334,227.1000010172526,95.97562449774334,5.8990200561212545
2022-03-31,228.4499969482422,228.4900054931641,222.25999450683597,222.3600006103516,222.3600006103516,24192300,META,0.11352941176470589,17.0,42.117404949836576,67.05524073994319,226.69000244140625,67.05524073994319,6.009350366190212
2022-04-01,224.5500030517578,227.27999877929688,222.6999969482422,224.8500061035156,224.8500061035156,19544800,META,0.029370089786756457,18.0,55.26437793830221,47.774984901409745,225.02000427246094,47.774984901409745,5.64623296710857
2022-04-04,225.97999572753903,234.3500061035156,225.8600006103516,233.88999938964844,233.88999938964844,28054800,META,0.1900925403099316,23.0,80.00112032516576,53.58472590424818,227.03333536783853,53.58472590424818,6.93082197807238
2022-04-05,234.0800018310547,236.8600006103516,231.0200042724609,231.83999633789065,231.83999633789065,29727200,META,0.07211154401154402,25.0,67.3358851684011,60.32539334568304,230.1933339436849,60.32539334568304,6.567213431345148
2022-04-06,226.91000366210935,228.9900054931641,221.41000366210935,223.3000030517578,223.3000030517578,28995100,META,0.11272366522366521,15.0,33.849675996025766,49.608406349128124,229.67666625976562,49.608406349128124,7.854806512823868
2022-04-07,223.92999267578125,225.5200042724609,218.55999755859372,222.9499969482422,222.9499969482422,21037200,META,0.11974562474562475,13.0,32.845511663383995,47.419439609312974,226.02999877929688,47.419439609312974,7.55653991317164
2022-04-08,222.3800048828125,225.1300048828125,220.02999877929688,222.3300018310547,222.3300018310547,18375700,META,0.19816944959802105,14.0,30.445684685999797,45.960128449436205,222.86000061035156,45.960128449436205,6.737695309952969
2022-04-11,218.4199981689453,220.6100006103516,215.22000122070312,216.4600067138672,216.4600067138672,20516600,META,0.033933080808080815,14.0,14.941677032221648,53.342926563273174,220.5800018310547,53.342926563273174,6.8617970767525
2022-04-12,220.2400054931641,222.02999877929688,213.1300048828125,214.13999938964844,214.13999938964844,20128800,META,0.16224420043690876,12.0,11.476836209736534,60.634341116071056,217.6433359781901,60.634341116071056,7.5411960166631244
2022-04-13,211.82000732421875,216.6100006103516,211.3300018310547,214.9900054931641,214.9900054931641,19231800,META,0.07843544572711239,30.0,21.483081337192395,67.34224958716102,215.19667053222656,67.34224958716102,6.787463604207718
2022-04-14,214.88999938964844,214.9900054931641,210.0,210.17999267578125,210.17999267578125,18379500,META,0.16490511513949016,16.0,10.963741983388605,73.08793282454229,213.10333251953125,73.08793282454229,6.18831090052651
2022-04-18,210.0,213.3800048828125,208.3000030517578,210.7700042724609,210.7700042724609,16580800,META,0.17313797313797313,13.0,18.322428196041347,78.33584301206467,211.9800008138021,78.33584301206467,5.818874544035903
2022-04-19,210.5200042724609,218.42999267578125,209.0,217.30999755859372,217.30999755859372,20089900,META,0.07349156834450953,17.0,65.59746355092612,57.31530492510666,212.75333150227866,57.31530492510666,7.022580587951019
2022-04-20,213.6100006103516,214.16000366210935,198.9199981689453,200.4199981689453,200.4199981689453,43036500,META,0.12550785634118966,36.0,20.232447889501202,57.0473356082764,209.5,57.0473356082764,10.811720188516816
2022-04-21,201.6000061035156,202.97000122070312,185.5800018310547,188.07000732421875,188.07000732421875,49954100,META,0.07774003173353823,33.0,11.5054383722395,64.88239877323414,201.93333435058594,64.88239877323414,13.004479922227356
2022-04-22,190.3699951171875,192.72000122070312,183.2700042724609,184.1100006103516,184.1100006103516,36426800,META,0.06139893331069802,34.0,9.52861697009238,70.91972432901126,190.86666870117188,70.91972432901126,11.819652264232309
2022-04-25,182.72999572753903,187.17999267578125,181.66000366210935,186.9900054931641,186.9900054931641,29281100,META,0.017016680409537552,42.0,23.80946085260731,75.60236750953533,186.39000447591147,75.60236750953533,9.719764514045506
2022-04-26,186.6300048828125,187.19000244140625,179.5,180.9499969482422,180.9499969482422,31747400,META,0.05975102406554019,31.0,15.909380616763519,79.67271502045558,184.01666768391928,79.67271502045558,9.043177156499087
2022-04-27,174.42999267578125,181.2100067138672,169.0,174.9499969482422,174.9499969482422,71062900,META,0.003474687569121876,137.0,10.645930397819932,84.7419400341388,180.9633331298828,84.7419400341388,10.09878700895512
2022-04-28,202.9199981689453,208.52999877929688,192.8999938964844,205.72999572753903,205.72999572753903,100890600,META,0.06551866764643859,145.0,74.80009100716913,69.92143819978129,187.20999654134116,69.92143819978129,17.925858616321644
2022-04-29,204.4600067138672,212.47999572753903,199.8999938964844,200.47000122070312,200.47000122070312,49193400,META,0.020934133128486198,95.0,63.17347773535538,62.643845658465786,193.71666463216147,62.643845658465786,16.143906354565974
2022-05-02,201.1699981689453,211.8800048828125,200.9900054931641,211.1300048828125,211.1300048828125,49915300,META,0.1349633237133237,30.0,74.99071026061355,57.79211729758879,205.77666727701822,57.79211729758879,14.565938790413774
2022-05-03,210.4499969482422,214.8999938964844,208.08999633789065,212.02999877929688,212.02999877929688,41556300,META,0.09993512219702697,18.0,75.96734095093403,57.734947191566675,207.87666829427084,57.734947191566675,11.980625046473767
2022-05-04,210.6499938964844,224.3000030517578,206.9600067138672,223.41000366210935,223.41000366210935,41375900,META,0.1511089466089466,27.0,86.19342163871451,64.21738968929553,215.5233357747396,64.21738968929553,13.76708214361272
2022-05-05,218.7400054931641,220.1699981689453,206.16000366210935,208.27999877929688,208.27999877929688,41129200,META,0.10044956366384937,21.0,46.62670588490966,65.25247558835714,214.57333374023438,65.25247558835714,14.928054762408479
2022-05-06,207.33999633789065,209.3800048828125,201.0200042724609,203.7700042724609,203.7700042724609,34747200,META,0.030250220458553793,18.0,38.68632156808443,46.472707446686236,211.82000223795572,46.472707446686236,12.738703378389516
2022-05-09,199.83999633789065,202.57000732421875,195.5800018310547,196.2100067138672,196.2100067138672,36303200,META,0.12391687016687017,26.0,27.087523431667016,40.95604174199236,202.75333658854166,40.95604174199236,11.222469732728419
2022-05-10,199.50999450683597,202.9600067138672,194.19000244140625,197.6499938964844,197.6499938964844,34452500,META,0.06984567901234567,18.0,32.84048330748019,40.086818899160605,199.21000162760416,40.086818899160605,10.404981245972591
2022-05-11,196.3300018310547,200.6699981689453,188.2700042724609,188.7400054931641,188.7400054931641,31153400,META,0.02015187906635275,38.0,18.95754558379562,48.435010957051965,194.20000203450522,48.435010957051965,11.069985462809862
2022-05-12,187.05999755859372,198.0500030517578,184.77999877929688,191.2400054931641,191.2400054931641,38262200,META,0.11869189342403628,28.0,31.198705561816514,57.22627812878664,192.54333496093753,57.22627812878664,11.803325066026886
2022-05-13,192.5800018310547,199.88999938964844,191.27999877929688,198.6199951171875,198.6199951171875,24549800,META,0.20249999999999999,17.0,58.772783692164055,52.5996168650174,192.8666687011719,52.5996168650174,10.752214676179372
2022-05-16,197.0500030517578,205.3699951171875,195.92999267578125,200.0399932861328,200.0399932861328,27112600,META,0.0995138888888889,12.0,63.04718428141507,41.91377209508416,196.63333129882812,41.91377209508416,10.314810597921666
2022-05-17,202.1199951171875,205.4600067138672,198.3600006103516,202.6199951171875,202.6199951171875,24872700,META,0.07516729797979799,16.0,71.18829494566258,35.07756095816422,200.4266611735026,35.07756095816422,9.24320909978631
2022-05-18,200.0,201.0,191.6300048828125,192.2400054931641,192.2400054931641,23960000,META,0.05682178932178933,29.0,30.55883378775895,38.47437080885688,198.29999796549478,38.47437080885688,9.825469477982539
2022-05-19,191.1999969482422,195.2899932861328,189.6000061035156,191.2899932861328,191.2899932861328,24446900,META,0.018411739274834516,24.0,28.338430838121166,44.36990565861985,195.38333129882812,44.36990565861985,8.446975379527432
2022-05-20,194.97000122070312,197.91000366210935,187.8699951171875,193.5399932861328,193.5399932861328,31465600,META,0.0992739898989899,14.0,43.04123506375033,33.82221345003948,192.3566640218099,33.82221345003948,8.977986434658904
2022-05-23,195.19000244140625,196.9900054931641,191.2400054931641,196.22999572753903,196.22999572753903,25059200,META,0.10096781305114638,27.0,58.36160511663897,26.790418644319228,193.68666076660156,26.790418644319228,7.90199095643927
2022-05-24,180.5500030517578,183.67999267578125,176.11000061035156,181.27999877929688,181.27999877929688,50406300,META,0.09305241613081525,38.0,18.000216218662132,44.88853583153024,190.3499959309896,44.88853583153024,11.974659010022004
2022-05-25,180.3999938964844,185.4499969482422,179.32000732421875,183.8300018310547,183.8300018310547,28030200,META,0.06898483044733045,20.0,30.328072329633194,49.65997194157393,187.11333211263022,49.65997194157393,10.026435881355814
2022-05-26,182.8800048828125,192.8300018310547,182.25999450683597,191.6300048828125,191.6300048828125,23056500,META,0.13959694989106752,17.0,58.76901128672062,36.21491263093654,185.5800018310547,36.21491263093654,10.207626362310117
2022-05-27,191.3600006103516,195.3300018310547,189.8000030517578,195.1300048828125,195.1300048828125,22562700,META,0.16535409318048208,27.0,67.65583520787202,32.67595249928366,190.19667053222656,32.67595249928366,8.64841716797237
2022-05-31,194.88999938964844,197.6000061035156,192.00999450683597,193.63999938964844,193.63999938964844,26131100,META,0.06616691468253968,24.0,59.47051605757607,35.18805159200637,193.46666971842447,35.18805159200637,7.628948644208124
2022-06-01,196.50999450683597,199.52999877929688,185.0,188.63999938964844,188.63999938964844,36623500,META,0.1083521078682369,31.0,36.96160216476335,32.32035778081713,192.47000122070312,32.32035778081713,9.929298689237706
2022-06-02,188.4499969482422,200.94000244140625,187.72999572753903,198.8600006103516,198.8600006103516,31951600,META,0.10581952711640212,30.0,70.82158494028361,25.105810570379305,193.7133331298828,25.105810570379305,11.022868030780876
2022-06-03,195.97999572753903,196.6100006103516,189.77999877929688,190.77999877929688,190.77999877929688,19465000,META,0.08432228690849379,29.0,43.26326923872876,20.29611243008742,192.75999959309897,20.29611243008742,10.375245964205488
2022-06-06,193.9900054931641,196.9199981689453,188.3999938964844,194.25,194.25,30574200,META,0.10641997627793082,44.0,54.63480745422199,23.54354025199224,194.62999979654947,23.54354025199224,9.756832066957296
2022-06-07,191.92999267578125,196.52999877929688,191.4900054931641,195.6499938964844,195.6499938964844,18828700,META,0.03260416666666666,16.0,59.542141004010006,25.708492133262116,193.55999755859375,25.708492133262116,8.184552473349125
2022-06-08,194.6699981689453,202.02999877929688,194.41000366210935,196.63999938964844,196.63999938964844,22267200,META,0.12877405837475284,24.0,63.706553595358294,35.74758405240427,195.5133310953776,35.74758405240427,7.996366687961927
2022-06-09,194.27999877929688,199.4499969482422,183.67999267578125,184.0,184.0,23501600,META,0.09583900226757369,14.0,21.44067124274107,39.45119515772288,192.09666442871094,39.45119515772288,10.587579216128264
2022-06-10,183.0399932861328,183.1000061035156,175.02000427246094,175.57000732421875,175.57000732421875,27450800,META,0.10185049019607843,17.0,12.887278119720627,49.78083875371556,185.40333557128906,49.78083875371556,10.051718053265196
2022-06-13,170.58999633789062,172.5800018310547,164.02999877929688,164.25999450683594,164.25999450683594,31749300,META,0.06982216343327455,18.0,7.1483335995791055,61.179210480583286,174.61000061035156,61.179210480583286,10.547814883817422
2022-06-14,166.02999877929688,166.75,161.36000061035156,163.72999572753906,163.72999572753906,27244300,META,0.16528439153439153,5.0,6.931367063787729,69.54198507338869,167.85333251953125,69.54198507338869,8.82854305242776
2022-06-15,167.1999969482422,172.16000366210938,163.97999572753906,169.35000610351562,169.35000610351562,30008300,META,0.2123611111111111,6.0,37.233319442982335,56.306233322917315,165.77999877929688,56.306233322917315,8.695698013141945
2022-06-16,163.72000122070312,165.0800018310547,159.61000061035156,160.8699951171875,160.8699951171875,26944100,META,0.13742424242424242,12.0,21.436456917300905,53.762604716190175,164.6499989827474,53.762604716190175,9.04380050648265
2022-06-17,161.67999267578125,165.89999389648438,159.89999389648438,163.74000549316406,163.74000549316406,31374200,META,0.051923947264856364,11.0,35.35918171516552,48.584530803707764,164.65333557128906,48.584530803707764,8.0292003376551
2022-06-21,165.92999267578125,167.75999450683594,155.97000122070312,157.0500030517578,157.0500030517578,50724900,META,0.05378968253968254,7.0,21.831549119970262,52.04300660621913,160.55333455403647,52.04300660621913,9.28279798714767
2022-06-22,158.3800048828125,160.7899932861328,155.44000244140625,155.85000610351562,155.85000610351562,47267800,META,0.30018518518518517,3.0,19.79404170099862,55.21837218430096,158.8800048828125,55.21837218430096,7.971862273007301
2022-06-23,156.27000427246094,159.75,154.25,158.75,158.75,40499200,META,0.2165258537758538,10.0,40.069502375413116,59.594472708365835,157.21666971842447,59.594472708365835,7.147908182004866
2022-06-24,161.72999572753906,170.25,161.3000030517578,170.16000366210938,170.16000366210938,68736000,META,0.09925595238095239,8.0,75.95002256084595,56.232369135900434,161.586669921875,56.232369135900434,8.59860545466991
2022-06-27,171.32000732421875,171.75,168.00999450683594,169.49000549316406,169.49000549316406,29174600,META,-0.03777777777777777,5.0,72.14550814056754,56.18646110503132,166.13333638509116,56.18646110503132,6.979072134167961
2022-06-28,169.89999389648438,171.3000030517578,160.61000061035156,160.67999267578125,160.67999267578125,27744500,META,0.004444444444444445,7.0,36.29014130641385,44.315900138428844,166.77666727701822,44.315900138428844,8.21604890324739
2022-06-29,163.57000732421875,166.3300018310547,160.32000732421875,163.94000244140625,163.94000244140625,28595200,META,0.0625,9.0,50.064910382534514,37.14513963493601,164.70333353678384,37.14513963493601,7.480697437776906
2022-06-30,162.14999389648438,165.22999572753906,158.49000549316406,161.25,161.25,35250600,META,0.05496031746031746,9.0,39.49550820216379,37.765265719707166,161.9566650390625,37.765265719707166,7.233795036642938
2022-07-01,160.30999755859375,160.6199951171875,155.0,160.02999877929688,160.02999877929688,31423900,META,-0.13666666666666666,10.0,34.53550814798176,45.80610513609944,161.74000040690103,45.80610513609944,6.905863357761959
2022-07-05,158.13999938964844,168.25,157.02000427246094,168.19000244140625,168.19000244140625,28618600,META,0.2048611111111111,9.0,71.03284461439144,39.675132278786336,163.15666707356772,39.675132278786336,8.347240814354327
2022-07-06,168.1999969482422,171.58999633789062,165.4600067138672,169.77000427246094,169.77000427246094,23085900,META,0.1186904761904762,10.0,75.06968543004953,42.021334978605445,165.99666849772134,42.021334978605445,7.608157084244031
2022-07-07,169.4499969482422,172.72000122070312,167.77999877929688,172.19000244140625,172.19000244140625,24083400,META,0.11923868312757202,9.0,81.11587065728034,45.697300686230584,170.0500030517578,45.697300686230584,6.718772203298104
2022-07-08,169.97999572753906,172.39999389648438,168.14999389648438,170.8800048828125,170.8800048828125,19249200,META,0.1915376984126984,12.0,67.77023179818484,48.14794449131401,170.94667053222656,48.14794449131401,5.89584813553207
2022-07-11,167.07000732421875,167.49000549316406,161.91000366210938,162.8800048828125,162.8800048828125,21885600,META,0.16895276292335115,17.0,27.031240536260555,44.83791443918776,168.6500040690104,44.83791443918776,6.920565830589088
2022-07-12,164.8000030517578,165.91000366210938,162.10000610351562,163.27000427246094,163.27000427246094,16639700,META,0.11795767195767197,10.0,30.103730661602135,42.631227737770274,165.67667134602866,42.631227737770274,5.883709739923975
2022-07-13,160.16000366210938,164.97999572753906,159.61000061035156,163.49000549316406,163.49000549316406,16555100,META,0.12824074074074074,3.0,32.50840167496434,48.341367280160945,163.21333821614584,48.341367280160945,5.712471532345151
2022-07-14,161.22000122070312,162.58999633789062,157.27999877929688,158.0500030517578,158.0500030517578,23765200,META,0.24166666666666667,6.0,14.282829212905087,56.55570530763985,161.60333760579428,56.55570530763985,5.878316592852497
2022-07-15,160.5399932861328,164.97999572753906,159.82000732421875,164.6999969482422,164.6999969482422,23342800,META,0.16252645502645502,15.0,57.73343947141241,42.668262918778886,162.0800018310547,42.668262918778886,6.22887528716208
2022-07-18,166.75,171.69000244140625,165.63999938964844,167.22999572753906,167.22999572753906,23574300,META,0.18636746250382616,11.0,67.21692631704805,45.91544975590014,163.32666524251303,45.91544975590014,6.482585355829407
2022-07-19,170.3699951171875,176.49000549316406,169.50999450683594,175.77999877929688,175.77999877929688,25933700,META,0.09648148148148149,9.0,84.6620804430139,54.20291831751959,169.23666381835938,54.20291831751959,7.408393492427938
2022-07-20,177.49000549316406,183.6000061035156,176.6999969482422,183.08999633789065,183.08999633789065,24784300,META,0.0812037037037037,10.0,90.8835511593851,64.22479074951063,175.36666361490884,64.22479074951063,7.545598103024865
2022-07-21,180.6300048828125,183.8500061035156,178.8699951171875,183.1699981689453,183.1699981689453,27195800,META,0.19346463585434173,17.0,90.94385485586787,71.03068645543023,180.67999776204428,71.03068645543023,6.690402397459276
2022-07-22,173.07000732421875,175.60000610351562,168.41000366210938,169.27000427246094,169.27000427246094,42583900,META,0.0827001887001887,13.0,33.38678011079933,55.987362057209886,178.50999959309897,55.987362057209886,9.380266433918164
